n,p,k,temperature,humidity,ph,rainfall,label,label_encoded
1.0146099888964653,-0.5568109905884087,-0.16093339883498045,-0.4023246060206703,0.5438680683819721,-0.8010694620358374,3.4185447528580655,rice,20
1.041703693841143,-0.2535820734899139,-0.23992792749115116,-0.8476285488705975,0.4040201859933811,-0.03241055620721895,1.492992614856599,rice,20
0.6894855295603318,-0.4051965320391613,-0.10168750234285244,-0.09062314970899395,0.522731734237006,-1.824683785690213,2.328120367262046,rice,20
0.44564218505823183,0.17093841044797883,-0.1411847666709378,-0.7246431139063119,0.4264418388844951,-0.5938008342627477,2.000011712604836,rice,20
0.8791414641730764,-0.3748736403293118,-0.10168750234285244,-0.9014558724316065,0.5030208533853583,-0.27852907907410296,2.3594833153221466,rice,20
1.285547038343243,-0.19293629007021493,-0.22017929532710848,-0.4212127000843193,0.4425617361363141,1.186131073142379,2.1947855714290325,rice,20
0.41854848011355406,-0.010998939811118037,-0.1411847666709378,-0.10678479560439068,0.40622729635070476,1.7130283043815855,2.794389402856686,rice,20
1.2584533333985652,0.17093841044797883,-0.10168750234285244,0.1467680812112421,0.564373833904118,-0.2361198275867196,3.0556414361858066,rice,20
1.2584533333985652,-0.10196761494066647,-0.1411847666709378,-0.21471527543238098,0.4071749811487219,0.7884131698354251,2.8537116872114874,rice,20
0.25598625044548734,-0.13229050665051595,-0.08193887017880977,-0.9561262315887107,0.5847571913902976,-0.29052758229635334,2.4863987637230927,rice,20
0.9062351691177541,-0.071644723230817,-0.2596765596551938,-0.6547369221130126,0.41163070733677226,-0.5537416866914238,1.7201551343696106,rice,20
0.6082044147262985,0.11029262702827988,-0.1411847666709378,-0.8236294066936031,0.6047949576085686,-0.8392357124297866,3.0709857430903917,rice,20
1.1229848086751764,-0.5568109905884087,-0.16093339883498045,-0.6788856693064965,0.39757365493556845,-0.14353597235738258,1.7585412074334552,rice,20
0.9333288740624319,-0.4961652071687097,-0.18068203099902314,-0.21498971754788324,0.5056472595053196,-0.13472597129794586,2.2060258411969382,rice,20
1.285547038343243,-0.010998939811118037,-0.20043066316306582,-1.056605362750975,0.45632268072881854,-1.8973887327871857,3.038954361128983,rice,20
1.0146099888964653,0.019323951898731442,-0.08193887017880977,0.023542350633521263,0.5571239415097307,-0.4151637754638615,2.359930220396707,rice,20
1.2042659235092097,0.049646843608580925,-0.12143613450689511,0.2329032440215007,0.47919616220519573,-0.6747385613930397,1.635859070609037,rice,20
1.3126407432879208,0.11029262702827988,-0.2596765596551938,0.2254372052686653,0.4355842278475922,-0.6620575954337936,3.0727726863590066,rice,20
1.2042659235092097,-0.43551942374901076,-0.23992792749115116,-0.3462529148722775,0.524320918190261,-1.1831287502507573,3.3084492283790365,rice,20
0.25598625044548734,-0.31422785690961286,-0.08193887017880977,-0.9079917543052934,0.5153226258115465,1.2393680590400207,3.547820745141535,rice,20
0.3372673652795207,-0.2839049651997634,-0.1411847666709378,-0.28508200155534563,0.550209585012247,-1.1544333043472865,2.7949439283427773,rice,20
0.31017366033484295,-0.34455074861946233,-0.23992792749115116,-0.5599705736340412,0.47556181947899406,-0.04869050761942285,2.6435944533084315,rice,20
0.3643610702241985,-0.2535820734899139,-0.10168750234285244,0.0026779134439616874,0.5412093378967243,-1.2177654675899687,1.937115397935009,rice,20
0.8791414641730764,0.20126130215782834,-0.23992792749115116,-0.003791427490572247,0.38920932175625317,0.5703390533683306,1.7721294705561266,rice,20
0.8520477592283985,-0.4051965320391613,-0.16093339883498045,-0.3526981654071353,0.598947443987341,-0.2557382402493986,3.550701222300014,rice,20
0.9333288740624319,-0.041321831520967515,-0.0621902380147671,0.13773781385506995,0.48903061425665845,0.9886618485921801,2.949664095486769,rice,20
1.0958911037304986,-0.5568109905884087,-0.20043066316306582,-0.14201435826886027,0.4063157739115036,-0.43491548610915515,1.459902746208491,rice,20
0.6894855295603318,-0.13229050665051595,-0.12143613450689511,-0.12986709620104045,0.5839435675731633,-1.6468049253671693,1.701534622848075,rice,20
0.6352981196709763,-0.43551942374901076,-0.20043066316306582,-0.4691482557713249,0.5889925799687783,1.7171242418698276,2.3583506356518926,rice,20
0.7707666443943652,-0.31422785690961286,-0.18068203099902314,-0.7802241438985498,0.41457071281286934,0.7777285130075777,1.9537501433333875,rice,20
1.0146099888964653,0.049646843608580925,-0.0621902380147671,-0.19373360198490058,0.40127368059232765,1.6496237292624334,2.734628645358168,rice,20
0.25598625044548734,-0.5264880988785592,-0.10168750234285244,-0.4316016000082146,0.5203042215764565,-1.5425433189819189,2.119197005951925,rice,20
0.6894855295603318,0.20126130215782834,-0.18068203099902314,-1.1003895772512724,0.39831421625266394,0.3904378546104827,1.9131066496474356,rice,20
1.1500785136198541,0.07996973531843041,-0.12143613450689511,-0.34745078807069324,0.482684344439661,1.1956386934900434,1.6676618531520018,rice,20
0.3914547751688763,0.20126130215782834,-0.10168750234285244,-0.719837948289876,0.46801380388879654,-1.0567425206862582,2.2549462878212063,rice,20
1.2042659235092097,-0.041321831520967515,-0.23992792749115116,0.1210692937828113,0.5550391816829003,-1.2066875606209195,3.3313628230015544,rice,20
0.662391824615654,-0.46584231545886023,-0.18068203099902314,-0.4285301747882477,0.5980454571710913,-0.32935836093686394,3.2845071693299546,rice,20
0.6352981196709763,0.019323951898731442,-0.20043066316306582,0.007760987775721885,0.5385940819980559,0.8528177077275307,2.0732249360060897,rice,20
1.0958911037304986,-0.5264880988785592,-0.0621902380147671,-0.23165757392923625,0.4929542858847101,-0.6747555124381418,2.9940823551329916,rice,20
0.5540170048369429,-0.2232591817800644,-0.16093339883498045,-1.054014273947977,0.47809344085588695,1.004882731900765,1.6104918459898352,rice,20
1.3126407432879208,0.049646843608580925,-0.2596765596551938,-0.768856789755189,0.39342774711882766,0.044936101356112985,3.175832495267145,rice,20
0.5811107097816207,-0.4051965320391613,-0.20043066316306582,-1.027491014516118,0.48188899029089055,1.469551092343979,2.578672546065486,rice,20
0.8791414641730764,0.14061551873812936,-0.0621902380147671,0.027464609817730207,0.5407532534572247,-0.7731024304504477,2.587982604359279,rice,20
1.1500785136198541,0.14061551873812936,-0.20043066316306582,-0.9878386531832443,0.5522177026233661,0.6074490808637467,3.2046345095941806,rice,20
0.5269232998922652,-0.5264880988785592,-0.12143613450689511,-0.7456992214740787,0.41543591544487185,0.6254849928535868,1.8003196357351208,rice,20
0.6894855295603318,-0.19293629007021493,-0.12143613450689511,-1.0928278030604959,0.5305494397116229,-0.9509463386301006,2.915114179682837,rice,20
1.3126407432879208,-0.3748736403293118,-0.23992792749115116,-0.2287803750875737,0.5061639259602487,0.35440710024821154,1.439561121629991,rice,20
1.3126407432879208,0.019323951898731442,-0.22017929532710848,-0.8834928686781368,0.39774244383079016,-1.1394797320537937,1.7327852440487348,rice,20
0.9604225790071097,0.17093841044797883,-0.2596765596551938,0.033769584538924285,0.4775407696854228,0.6260420016619669,2.548841583199302,rice,20
0.4998295949475874,-0.2232591817800644,-0.1411847666709378,-0.3901150735486356,0.39553879233779354,-1.900480905630815,2.905524979524782,rice,20
1.0958911037304986,0.07996973531843041,-0.22017929532710848,-0.431463785381662,0.4082483895326122,-0.13559155991437377,3.0218864587254584,rice,20
0.2830799553901651,-0.041321831520967515,-0.1411847666709378,-0.12632816592162321,0.5575346860288822,0.5395756779149881,1.844296583081115,rice,20
0.44564218505823183,-0.2535820734899139,-0.20043066316306582,-0.5705239997681911,0.4802115291474666,1.0880842966376028,2.8650701878283993,rice,20
0.7707666443943652,-0.34455074861946233,-0.22017929532710848,-0.146809299884909,0.5102912675960329,0.15754371589751529,3.4969998818067753,rice,20
0.7436729394496874,-0.31422785690961286,-0.12143613450689511,-0.8478810496807859,0.5176132902728358,1.0663071613937354,1.6171562162687811,rice,20
0.662391824615654,0.019323951898731442,-0.23992792749115116,0.13400447942299842,0.5879671329461187,0.7269986374855171,2.8032636615458104,rice,20
1.2584533333985652,-0.5264880988785592,-0.0621902380147671,-0.6691319176292401,0.4661964287856031,0.6161776871290618,3.1779538565933323,rice,20
0.44564218505823183,-0.19293629007021493,-0.08193887017880977,0.22013996420235732,0.4629275252513402,1.8299962608475564,3.2202729385535704,rice,20
0.6082044147262985,-0.5568109905884087,-0.20043066316306582,-0.1436085122210897,0.47161190334160374,-1.9094046493913885,1.501158278319585,rice,20
0.7165792345050096,-0.5264880988785592,-0.22017929532710848,0.2505047851152123,0.4482982030957766,-0.43250629449893274,1.658231208965275,rice,20
0.8249540542837207,-0.3748736403293118,-0.20043066316306582,-0.5802915645124315,0.5502089780599537,1.3802044426770197,1.7735566490154142,rice,20
0.4727358900029096,0.11029262702827988,-0.10168750234285244,0.09331867431370672,0.39975378444394666,-0.9930422080139725,1.445798502789314,rice,20
0.5811107097816207,-0.2535820734899139,-0.2596765596551938,-0.036832607660970754,0.5150804132100362,-0.9256989643793951,1.6724415203597631,rice,20
0.2830799553901651,-0.010998939811118037,-0.10168750234285244,0.15545152858827255,0.4301488402246431,-0.1537009037950295,2.1822108726211566,rice,20
0.44564218505823183,-0.31422785690961286,-0.18068203099902314,0.08443803962781203,0.6059321233882062,-0.610339909806526,1.5158551792807684,rice,20
0.44564218505823183,0.14061551873812936,-0.18068203099902314,-0.06587953003546702,0.40711848067406586,-1.3239280960043989,2.123034160556561,rice,20
0.41854848011355406,0.20126130215782834,-0.20043066316306582,-0.6973649692773715,0.538601825918618,-0.12370125004502967,2.3345299341639256,rice,20
0.8520477592283985,-0.31422785690961286,-0.20043066316306582,-0.46025228508484883,0.44707976501135815,-1.7784335297756837,2.5270933076270863,rice,20
0.9062351691177541,-0.10196761494066647,-0.08193887017880977,-0.02574251434419311,0.44587210785527553,-0.6947420092286088,1.4412592229594348,rice,20
0.8249540542837207,-0.010998939811118037,-0.12143613450689511,-0.38329926028257744,0.4292205877837638,-1.6840924092384515,2.3703288185768625,rice,20
1.0958911037304986,-0.10196761494066647,-0.16093339883498045,-0.9464455056638357,0.5684240166734607,-0.006399234308887681,2.3070069798649726,rice,20
1.1500785136198541,-0.010998939811118037,-0.20043066316306582,0.25949265921475495,0.46868453424385853,0.7860782799361947,3.407273965797606,rice,20
1.0687973987858208,-0.2839049651997634,-0.20043066316306582,-0.3518250819953728,0.5571782302699981,1.3136675105894402,2.506787667537397,rice,20
0.8249540542837207,-0.2535820734899139,-0.2596765596551938,0.1802403404768047,0.388202173603954,-0.40345338907295036,2.101206978272993,rice,20
0.7436729394496874,-0.4051965320391613,-0.20043066316306582,0.16751069753992534,0.5559452787926596,1.4138918270463796,2.634627929312574,rice,20
0.25598625044548734,-0.071644723230817,-0.23992792749115116,-0.5767130103057011,0.5089732754084086,-0.5733104738929118,2.794254535642505,rice,20
1.0146099888964653,-0.2232591817800644,-0.12143613450689511,-0.5793573741308113,0.5382963069799117,0.17984398136821264,1.6525622869986158,rice,20
1.1500785136198541,-0.19293629007021493,-0.22017929532710848,-0.8064595945590675,0.47883467336967095,0.04316695242394884,3.5027406271532833,rice,20
0.25598625044548734,0.049646843608580925,-0.0621902380147671,-0.8311121048782917,0.5322643598300717,-0.6942182743069744,3.3508059673824673,rice,20
0.7436729394496874,-0.5568109905884087,-0.08193887017880977,0.18315439391646401,0.592654849239394,0.7906277202441824,1.4588643611138867,rice,20
0.3914547751688763,-0.4961652071687097,-0.16093339883498045,-0.4458560095933024,0.5442058937155045,-1.4810043318211643,1.5460664926609582,rice,20
0.5540170048369429,0.019323951898731442,-0.6349005707720046,-0.5931034912947794,-0.3500229441299534,-0.936920300254618,-0.28581054870865336,maize,11
0.2830799553901651,-0.2839049651997634,-0.6151519386079619,0.09559131592380017,0.0041776895735793195,0.6066084283983425,-0.021792544861104702,maize,11
0.7978603493390429,-0.31422785690961286,-0.6349005707720046,-0.4063966894764001,0.005019799265700786,0.2490263931529289,-0.668725110419978,maize,11
0.6082044147262985,0.14061551873812936,-0.5361574099517913,-1.1148593545354037,-0.6199381960904886,0.1681773850683157,-0.7791653842103304,maize,11
0.2830799553901651,-0.46584231545886023,-0.5559060421158339,-1.4098160236034616,-0.39475442647727454,-0.648881814114645,-0.6920498866122491,maize,11
0.4727358900029096,-0.3748736403293118,-0.6349005707720046,-0.758375624943716,-0.6142920068826758,-0.40286090309458866,-0.02506986148102234,maize,11
1.1500785136198541,-0.3748736403293118,-0.6151519386079619,0.0010810750990490258,-0.22362550643285398,-0.547731594979031,0.036432472841007035,maize,11
1.041703693841143,0.20126130215782834,-0.5756546742798766,-0.08381461333965601,-0.21526316123569786,-0.7230567520815853,-0.4622230323780095,maize,11
0.6894855295603318,-0.2839049651997634,-0.6151519386079619,-1.0270246175834483,-0.40107960211882654,-0.7990969279891954,-0.6949685642575958,maize,11
0.44564218505823183,0.20126130215782834,-0.45716288129562055,-0.13720662085016294,-0.21095097140293395,-0.9364755661625759,0.10469521555092441,maize,11
0.5269232998922652,-0.2839049651997634,-0.5756546742798766,-0.45418435073121644,0.08861119283478289,-0.8027999353151286,-0.16682823976436412,maize,11
1.0687973987858208,-0.13229050665051595,-0.5361574099517913,-0.15329611208749302,-0.14031883054553457,0.00683310752418937,-0.5352338918049606,maize,11
0.31017366033484295,-0.041321831520967515,-0.6349005707720046,-0.6599333315433494,-0.5679393212653754,0.6527130821623003,-0.7205897446928456,maize,11
1.1229848086751764,-0.2839049651997634,-0.6349005707720046,-1.3310813758712212,-0.2566908751096596,-0.5019327221873351,-0.15836962630862061,maize,11
0.41854848011355406,0.019323951898731442,-0.5361574099517913,-0.08417754165016648,-0.5068393320301545,-0.7160289302784507,-0.5703774375620043,maize,11
0.3372673652795207,0.14061551873812936,-0.5164087777877486,-1.4542317775310951,-0.7277845394816165,-0.34289159002419667,-0.7232582660779444,maize,11
0.5269232998922652,-0.19293629007021493,-0.6151519386079619,-0.1981852257764977,-0.047870377589288075,0.17440243598885288,0.012720864122017811,maize,11
0.2830799553901651,-0.3748736403293118,-0.6151519386079619,-0.09366388317509237,-0.2794374155014845,-0.5816943401232141,-0.4873720701852731,maize,11
0.41854848011355406,-0.010998939811118037,-0.5756546742798766,-0.4983140044965383,-0.5106234886426516,-0.566481684185273,-0.6909769518948564,maize,11
0.6352981196709763,0.049646843608580925,-0.5756546742798766,-1.4944712287780286,-0.3858306908423649,-0.23302727207445603,-0.3499355143646992,maize,11
0.7165792345050096,0.11029262702827988,-0.5361574099517913,-0.13512544419013972,0.10434428851009898,0.10875688020439281,-0.43174958841298794,maize,11
1.3126407432879208,-0.10196761494066647,-0.6546492029360473,-1.4753578847367548,-0.01740105708476562,-1.1676028584853693,-0.28002305847015535,maize,11
0.6352981196709763,0.07996973531843041,-0.5164087777877486,-1.44839113360957,-0.21664518576711034,0.47266489424333097,-0.40927392239852767,maize,11
0.8791414641730764,-0.2535820734899139,-0.5361574099517913,-1.339786341845667,-0.5719529768280524,-0.9809226339209223,-0.4315220480363231,maize,11
1.3397344482325986,-0.16261339836036545,-0.6349005707720046,0.020288854850239332,-0.19137966576788168,-1.1981432334650863,-0.5268591344747565,maize,11
0.7707666443943652,-0.071644723230817,-0.6349005707720046,-0.054965214070019294,-0.13403355112267432,0.155357245269152,-0.12739537843063017,maize,11
1.177172218564532,-0.43551942374901076,-0.5954033064439193,-0.3407535562218029,-0.6286975118983131,-0.7499237027635405,-0.01152881753507469,maize,11
0.662391824615654,-0.13229050665051595,-0.6546492029360473,-0.8060096595311955,0.0012256128901038388,-0.7170498993392099,-0.01780592504589205,maize,11
0.7436729394496874,-0.16261339836036545,-0.5164087777877486,-0.4990510707779516,-0.37635458234663016,-1.1475367235195997,-0.6011171241568718,maize,11
0.9875162839517875,0.019323951898731442,-0.5559060421158339,0.00016391352487474535,-0.3598855882393794,0.14252364415387253,0.09767282217597412,maize,11
0.9875162839517875,-0.5568109905884087,-0.45716288129562055,-0.8238803371637009,-0.3737686852380537,-0.37775146064328025,-0.6838389376929205,maize,11
0.3372673652795207,-0.31422785690961286,-0.5756546742798766,-1.402062069414674,-0.7165944695914837,0.22805353987565577,-0.2270525225048646,maize,11
0.9062351691177541,0.11029262702827988,-0.45716288129562055,-0.608608257016902,-0.15675652685003783,0.028405013530328885,-0.7107900219894552,maize,11
0.3643610702241985,-0.5568109905884087,-0.4966601456237059,-0.5127526831210678,-0.43070966439400055,-1.0277595430557116,-0.7357277608512763,maize,11
0.25598625044548734,-0.2232591817800644,-0.5164087777877486,-0.142732556765942,-0.26360830365731464,0.2065013223666968,-0.28271168344931885,maize,11
1.285547038343243,-0.2839049651997634,-0.5361574099517913,0.030716898710703436,0.1171375148355541,0.0746878903134567,0.07333643704695646,maize,11
0.662391824615654,0.07996973531843041,-0.5954033064439193,-1.2281692091546073,-0.40991845338645466,-1.0070661423649798,-0.7737007350047361,maize,11
0.9604225790071097,0.049646843608580925,-0.5361574099517913,-0.8048598446653588,-0.5319947002965361,0.4396642877548917,0.11443771924076315,maize,11
1.285547038343243,-0.5568109905884087,-0.5954033064439193,-0.3592588843327677,0.15038389861017876,-0.2801366830706138,-0.2129419015393755,maize,11
0.6894855295603318,0.11029262702827988,-0.5954033064439193,-1.3107838018252487,0.13676549211389566,-0.4891960877369513,-0.16745858128514915,maize,11
1.3126407432879208,0.07996973531843041,-0.6151519386079619,-0.2978020170235447,0.0740986494685279,-0.3042555061326392,-0.5894531727046829,maize,11
0.25598625044548734,-0.2839049651997634,-0.4966601456237059,-0.16227561696569784,-0.06452346693123612,-0.9726202826400804,-0.48657054336060745,maize,11
0.6352981196709763,-0.16261339836036545,-0.6151519386079619,-0.7870695230142608,-0.5033577759536272,-0.047898723114158256,-0.6232608179742948,maize,11
1.041703693841143,0.20126130215782834,-0.6151519386079619,-0.04755589126060028,-0.6411646157031803,-0.631257845563533,-0.03209020010744602,maize,11
0.4998295949475874,-0.071644723230817,-0.4966601456237059,-0.6713671298376056,0.06167681415142966,0.4366695739518436,0.057468536902475796,maize,11
1.2313596284538875,-0.2232591817800644,-0.5164087777877486,-0.9941741616366628,-0.11143899320242867,0.042635688203060094,-0.6764791216684196,maize,11
0.2830799553901651,0.20126130215782834,-0.6546492029360473,-0.1464101372113565,-0.12306601887570026,-0.2634627919300407,-0.222092815646849,maize,11
0.6352981196709763,0.14061551873812936,-0.5954033064439193,-1.101995869241056,-0.6795399997395585,0.33958502883139025,0.10119928751957254,maize,11
0.6352981196709763,-0.31422785690961286,-0.4966601456237059,0.06644588680677632,-0.430884787876443,-0.18553053381170562,-0.07068486618218071,maize,11
0.3372673652795207,-0.31422785690961286,-0.6151519386079619,-1.2498217318887204,-0.2700632745417605,0.44430891198823014,-0.5850141089117512,maize,11
1.3126407432879208,-0.5264880988785592,-0.5559060421158339,-0.9948301963941394,-0.2756641732479901,0.2661629789967076,-0.4571335127323928,maize,11
0.7165792345050096,-0.5264880988785592,-0.4966601456237059,-0.17818293887618483,-0.662549057209864,0.23695936743030255,-0.27317848601744493,maize,11
0.9875162839517875,0.20126130215782834,-0.4966601456237059,-1.0554014985569695,-0.3400442598171331,-0.03685549271483816,-0.745463065641384,maize,11
0.25598625044548734,-0.46584231545886023,-0.6151519386079619,-1.4215852386399508,-0.3255338401100125,0.009384095495214531,-0.49231212407432157,maize,11
1.177172218564532,0.019323951898731442,-0.6151519386079619,-0.4394901886379622,-0.43746873050744295,-0.7779320808460305,0.07018100214012359,maize,11
1.2042659235092097,-0.46584231545886023,-0.5164087777877486,-1.139108862255118,-0.4598990599860041,-0.9621232901677981,-0.04904334962869053,maize,11
0.9062351691177541,-0.2839049651997634,-0.5361574099517913,-0.7401279214947568,-0.4300030007559824,-0.8056304659892014,0.06924152161055508,maize,11
0.7165792345050096,0.14061551873812936,-0.5756546742798766,-0.5551775519809712,-0.6727282150348091,-0.8824122066943705,-0.03400392263412694,maize,11
0.41854848011355406,-0.2839049651997634,-0.5559060421158339,-1.2914509992996135,-0.11046412718483484,0.3561683019495065,-0.41383428806142564,maize,11
0.3372673652795207,-0.5568109905884087,-0.6349005707720046,-0.7089313358795885,-0.27523017630112373,-0.2545122600589713,-0.3590960532127467,maize,11
0.7707666443943652,-0.2535820734899139,-0.5559060421158339,-0.3576784288818304,-0.5497343222987209,-0.9822470787998769,-0.24572269924565712,maize,11
0.5811107097816207,0.20126130215782834,-0.45716288129562055,-1.4006912770814206,-0.1102557781185269,-0.9061758035559554,-0.27957158599355536,maize,11
0.44564218505823183,-0.071644723230817,-0.4769115134596632,-0.41742701900729634,-0.45651791250806445,-1.153386622043905,-0.7040697048574718,maize,11
0.9604225790071097,-0.5264880988785592,-0.4769115134596632,0.18441522688851747,0.06335006975790344,-0.888134655666601,-0.5483083678795313,maize,11
0.6894855295603318,-0.16261339836036545,-0.5954033064439193,-1.2484914306265529,-0.08297711866307553,-0.9028805420680891,-0.3686053185571986,maize,11
0.662391824615654,-0.010998939811118037,-0.5954033064439193,-0.9732641371779869,-0.5411015868184595,0.5191523838150556,0.0034175906842981592,maize,11
0.8249540542837207,-0.2535820734899139,-0.4966601456237059,-1.2423628041098789,-0.15487329944469913,-0.3590703105629939,-0.3500527764425451,maize,11
0.6082044147262985,-0.2535820734899139,-0.5361574099517913,-0.19968438106670386,0.09465516716437275,0.22138866686558772,-0.12506306795764283,maize,11
0.5540170048369429,-0.5568109905884087,-0.4769115134596632,-0.6602356427510987,-0.5373099149595064,-0.8369922032782088,-0.6460283609259493,maize,11
1.2313596284538875,0.019323951898731442,-0.5164087777877486,0.01693262919598472,-0.4558779925070172,0.6439633102727497,-0.36866342353317944,maize,11
1.3126407432879208,-0.43551942374901076,-0.5954033064439193,-1.2671262396976033,-0.1426849794756363,-0.4630425058349328,-0.28414736809431346,maize,11
0.31017366033484295,-0.16261339836036545,-0.5559060421158339,-0.7732057093543327,-0.4945054643620475,0.3149579382355989,-0.14104366605388002,maize,11
0.9604225790071097,-0.4961652071687097,-0.6349005707720046,-1.0072054797441723,-0.5512180066220125,-1.182982356642188,-0.6525240334389117,maize,11
1.177172218564532,-0.10196761494066647,-0.5756546742798766,-0.4568189389423545,0.09630842254716658,-0.7758493643532003,-0.1068840995087993,maize,11
0.6894855295603318,-0.43551942374901076,-0.4769115134596632,-0.2689328393698501,-0.7113912270689786,0.6903086613021612,-0.7138877208286564,maize,11
0.7165792345050096,-0.041321831520967515,-0.6151519386079619,-0.1486380251165082,-0.2578659783278265,-0.982781370412904,-0.5030575980212296,maize,11
0.6352981196709763,-0.43551942374901076,-0.4966601456237059,-0.5905530278812654,-0.2563958055442984,0.40937058123858194,-0.27829457780204475,maize,11
0.8249540542837207,-0.13229050665051595,-0.5559060421158339,-1.4961467006684257,-0.48820511760683166,-1.2454276206741794,0.013986596494245204,maize,11
0.3372673652795207,-0.34455074861946233,-0.5361574099517913,-0.4649525618595968,0.038163687172784566,-0.8735651494670691,-0.6617674166899952,maize,11
1.3126407432879208,-0.46584231545886023,-0.5361574099517913,-0.5398285304162198,0.005186510326461891,-0.14995840584957368,-0.650383098130548,maize,11
1.0687973987858208,-0.041321831520967515,-0.45716288129562055,0.07082919981680573,-0.09515008287389726,0.4640284301448302,-0.004372195756159043,maize,11
0.4727358900029096,-0.4051965320391613,-0.5756546742798766,0.10421452347474558,-0.23703396314408678,0.24571115322782328,0.06865810588698701,maize,11
0.25598625044548734,0.11029262702827988,-0.4769115134596632,-1.3738168125697894,-0.44604958751541185,-0.4518850364406834,-0.5174395273269712,maize,11
0.5540170048369429,-0.041321831520967515,-0.5954033064439193,-0.10041670308791345,-0.6965553295315298,-0.8835611660062348,-0.4605053346807314,maize,11
0.2830799553901651,0.17093841044797883,-0.6151519386079619,-0.4499266728295036,-0.5497151725270694,0.009340217899769283,0.028112362903745036,maize,11
1.0146099888964653,-0.46584231545886023,-0.6546492029360473,-0.10544915913645744,-0.24978134502852378,-0.015900609190978732,-0.745674378964606,maize,11
0.3914547751688763,0.20126130215782834,-0.5164087777877486,-0.04909736672242504,0.04666777257772886,0.18244379158810792,0.08096611325989173,maize,11
0.7436729394496874,-0.4961652071687097,-0.5164087777877486,-0.05413679745129475,-0.36676627797820016,-0.17858342635778343,-0.5267515313529605,maize,11
0.7436729394496874,0.14061551873812936,-0.6546492029360473,-0.11988120480246588,-0.16466383079290847,0.08011216466882164,-0.7379997963955208,maize,11
1.1229848086751764,0.20126130215782834,-0.4966601456237059,-1.3725713827575161,0.001558703007373499,-0.9738122732358676,-0.6102498086955755,maize,11
0.7707666443943652,0.17093841044797883,-0.6151519386079619,-1.0343004911142397,-0.34787572841795616,0.23105628972004053,0.09175910303897888,maize,11
1.0958911037304986,0.049646843608580925,-0.6546492029360473,-1.4860437567120914,0.050697476210627264,-0.11837946035791859,-0.4459306615913301,maize,11
0.6894855295603318,-0.071644723230817,-0.5954033064439193,0.1093539838797404,0.02159541435963098,-0.28765569859499696,-0.4297755239825904,maize,11
0.9875162839517875,-0.16261339836036545,-0.45716288129562055,-1.3752381007194856,-0.453888112666694,0.2474137713649638,-0.17914465468048674,maize,11
0.5540170048369429,0.20126130215782834,-0.5164087777877486,0.09055773199577057,-0.5440693099323706,-0.3428210026804331,-0.3222575765176963,maize,11
